Time,Latitude,Longitude,counts,Temperature,Humidity,Pressure,Altitude,VOC
1712796393.88,0,0,40.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796395.88,0,0,42.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796397.88,0,0,40.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796399.88,0,0,46.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796401.86,0,0,46.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796403.89,0,0,45.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796405.88,0,0,46.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796407.88,0,0,49.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796409.86,0,0,49.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796411.88,0,0,57.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796413.88,0,0,41.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796415.88,0,0,49.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796417.88,0,0,58.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796419.86,0,0,58.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796421.88,0,0,41.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796423.89,0,0,39.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796425.88,0,0,45.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796427.88,0,0,47.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796429.86,0,0,47.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796431.88,0,0,44.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796433.9,0,0,38.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796435.88,0,0,36.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796437.86,0,0,36.0,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796439.88,0,0,43.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
1712796441.88,0,0,40.5,23.995136718749997,41.56037457563741,1007.4825571182523,48.12893983704177,15763.0
